driverId,week,hours-logged,miles-logged
21,37,59,2600
98,28,66,2100
62,2,54,900
100,4,60,3200
29,31,66,500
53,31,66,0
63,26,68,2800
45,34,63,3100
25,36,73,2600
70,14,64,2300
95,33,52,300
99,49,69,3200
66,37,64,600
106,19,74,200
108,2,71,1000
107,41,51,2600
103,32,68,2100
65,35,64,2800
73,48,52,0
51,24,52,200
52,16,59,800
21,3,75,1500
102,12,79,2600
64,46,51,3200
53,42,50,3000
65,35,80,2700
54,6,51,1300
57,16,55,2800
40,41,56,1600
51,42,58,200
90,38,62,3200
58,31,67,3100
88,30,72,3000
31,19,52,3500
79,44,54,0
107,28,72,3900
61,31,72,2300
71,38,78,700
85,12,63,2600
68,12,76,3100
51,43,71,3200
29,4,50,2600
24,46,68,2800
40,36,55,300
36,40,78,2600
82,51,54,3100
83,42,52,2000
14,37,79,1100
101,3,62,1300
54,22,56,3900
28,28,63,3900
16,5,61,400
71,25,50,900
11,25,70,1600
109,26,80,800
56,36,55,1600
36,3,76,2200
63,39,70,1000
58,39,72,800
67,50,56,3700
47,11,66,400
75,50,53,1700
75,20,60,3900
17,29,70,100
58,44,60,3200
97,40,71,400
90,22,54,3100
77,50,50,2100
100,24,56,1000
69,21,79,2000
69,30,70,4000
48,11,72,4000
106,19,53,2600
103,45,72,1700
55,31,55,3100
35,10,71,300
22,34,60,500
94,18,77,1700
55,10,72,1100
58,8,70,3600
11,32,76,1100
91,3,64,2000
59,27,61,1200
12,7,63,500
49,29,58,500
81,6,62,2800
76,9,77,3600
38,29,52,200
58,8,76,900
47,12,53,1200
13,11,58,300
106,34,77,3400
48,27,78,2100
74,25,80,3600
35,39,68,1000
48,25,68,1900
58,19,69,400
91,36,78,3300
12,48,79,1900
16,43,63,1300
64,33,66,0
10,43,53,1000
42,46,78,3700
102,16,65,1500
54,48,66,400
83,49,78,3200
79,34,70,3200
93,46,68,300
89,35,53,700
97,4,72,1900
78,19,69,2600
92,41,61,3600
52,3,62,2300
105,47,65,1200
46,42,77,1700
104,2,76,1100
59,47,51,2900
64,48,77,1300
77,32,71,2800
95,29,63,2600
22,20,63,3500
40,6,78,0
17,6,60,3400
14,37,65,2600
71,44,74,3200
14,11,73,4000
46,44,52,2300
83,30,50,100
64,48,65,1000
59,22,68,3700
85,32,54,3800
73,45,51,3600
107,10,51,1200
49,30,80,1500
58,25,60,2200
27,9,51,300
18,47,58,200
20,19,60,2000
105,14,62,600
94,9,50,2300
90,35,58,2900
21,49,68,500
99,14,61,2400
73,50,56,2700
72,16,70,800
82,21,61,1900
105,38,67,3900
48,38,63,1700
27,2,63,400
27,19,68,1300
94,38,60,1700
49,11,56,3500
23,31,60,200
47,48,59,1800
103,34,62,3200
38,44,67,1500
77,19,67,3400
76,40,76,2200
43,25,74,1300
106,24,79,2800
21,13,64,1800
101,48,58,2900
73,45,66,3600
36,16,64,2900
103,21,71,1300
105,42,52,2400
109,12,58,2900
22,1,55,3500
33,34,69,3700
31,20,70,3700
12,37,72,3300
58,29,59,3900
51,33,60,2400
56,7,77,1500
76,7,77,3700
20,7,50,1600
103,10,58,3800
43,15,67,3500
51,9,76,1500
36,22,60,2600
49,16,51,2900
34,29,52,900
46,39,77,4000
67,6,71,3600
63,26,55,2600
49,13,58,3100
75,11,56,2400
26,38,74,500
10,7,63,2600
69,29,77,1300
14,20,53,3400
59,50,52,3500
76,24,60,300
13,20,76,3400
25,15,58,500
57,22,72,2700
54,51,52,2100
81,4,71,1700
87,29,61,3500
15,42,58,1000
70,34,71,900
38,23,74,100
41,7,79,200
88,27,75,200
45,50,61,0
29,1,70,1800
77,35,52,4000
70,45,61,1400
39,42,58,3000
34,6,61,400
44,16,56,3200
75,4,65,500
67,39,70,2200
96,32,71,700
81,52,80,2000
62,37,65,700
23,19,74,200
106,51,58,1100
39,2,68,1100
34,39,73,400
104,20,60,3700
100,40,57,2700
77,41,63,200
42,44,57,3400
67,13,61,1400
61,31,70,2700
22,46,58,1300
82,33,75,300
108,32,78,2700
89,38,80,3800
11,34,61,800
17,19,57,1700
40,46,53,2500
26,27,63,3700
44,5,61,200
98,15,50,2100
64,4,65,1500
51,49,51,2600
52,51,64,3100
13,9,52,700
73,33,67,200
32,7,68,1800
45,52,61,1100
63,8,60,2400
91,51,75,2500
94,40,61,400
72,23,57,0
103,50,53,1200
104,33,80,3600
105,45,78,4000
31,33,61,3600
59,24,50,3900
103,33,62,2200
79,30,54,3200
79,39,69,3300
53,9,57,500
88,46,78,2200
94,16,62,1100
91,26,61,3800
18,14,57,900
98,31,76,3800
81,13,69,700
75,23,71,1600
47,16,58,3500
68,42,60,4000
108,52,55,900
13,50,50,2700
107,37,50,2200
79,40,51,400
72,7,56,3400
67,28,75,2800
94,14,59,100
57,50,76,2400
84,20,62,1600
40,30,61,700
86,31,76,3200
18,47,79,500
62,29,74,0
61,14,63,1400
56,17,62,3200
69,39,58,600
99,16,56,2000
100,50,74,3100
39,4,50,1500
64,3,68,1700
66,21,80,700
36,51,65,2400
43,45,67,1900
102,33,69,3300
51,24,67,2700
62,6,75,3600
83,11,59,1700
94,30,69,3100
35,9,70,2800
84,16,80,3300
41,3,71,1500
21,1,70,1800
81,20,75,600
35,27,67,3900
24,15,61,1000
40,49,55,2200
27,7,55,100
43,9,79,2900
94,20,72,2300
11,50,55,2100
36,39,57,1100
82,38,56,600
103,13,57,600
51,39,65,2300
77,2,74,1800
45,21,66,2500
21,30,60,3400
108,15,78,0
47,3,53,100
56,34,75,400
60,18,78,900
36,16,68,3700
87,15,64,800
50,29,77,2300
98,32,60,300
44,25,79,3400
109,16,76,500
74,2,53,1600
40,28,75,400
100,1,79,3900
36,39,51,1400
86,29,69,3100
74,33,63,1500
74,37,63,2200
44,13,70,1600
98,42,70,3900
71,20,72,1700
63,34,62,700
68,23,67,2000
82,14,80,900
39,35,54,3200
98,7,78,2500
47,38,80,3900
97,16,54,3800
99,39,73,3000
84,7,75,1600
56,39,70,800
104,31,76,4000
95,20,80,1400
109,16,65,2700
82,51,79,2900
43,16,63,2900
67,21,51,3700
43,10,53,3700
46,2,80,600
72,22,53,3900
58,41,67,3400
102,16,67,2500
62,8,56,3100
31,31,52,3000
53,20,55,1800
102,16,72,3200
63,10,66,1500
71,11,68,1000
102,52,76,3400
52,17,68,1900
93,18,56,3400
53,30,65,1000
59,31,56,200
74,50,75,1900
79,1,63,3500
37,15,55,3000
25,52,57,3500
102,24,77,2900
14,36,78,500
75,1,66,700
58,46,57,3100
54,4,61,3300
69,23,50,1000
101,25,78,1600
30,49,76,3800
20,46,54,1500
74,2,54,3700
88,31,74,1200
37,39,77,3400
92,19,60,2400
34,44,62,1500
51,9,62,1200
16,28,73,800
87,14,67,1500
22,52,58,3500
89,13,56,1300
80,6,67,2800
20,38,60,1600
77,49,53,500
78,16,78,2100
92,30,71,3400
86,23,67,2900
41,11,64,500
75,4,62,1400
87,41,56,3900
43,42,78,1800
91,39,57,900
63,9,73,2400
47,38,58,4000
70,10,76,700
74,45,71,3100
105,45,70,2800
16,31,50,1300
67,38,69,700
53,10,77,2300
98,2,50,0
22,34,77,1500
77,50,69,1900
102,8,52,3100
65,41,73,2700
81,39,58,900
93,6,53,1500
29,49,62,500
28,7,79,2400
101,13,78,1600
62,3,73,1200
42,50,52,2900
109,36,52,3000
55,26,72,2000
24,45,58,2500
42,45,62,3800
37,20,61,3300
104,51,66,2700
66,25,61,700
20,19,71,2600
94,52,72,700
51,24,63,2000
38,2,60,100
72,8,59,2600
106,34,50,2300
87,34,75,3400
12,32,61,2100
34,19,50,3800
97,24,52,1600
28,19,69,2400
66,23,61,2200
85,14,58,800
17,2,59,1000
102,14,80,1500
68,2,74,100
71,52,76,1600
60,25,75,2500
65,31,62,600
94,24,75,3400
17,1,75,3400
29,25,50,3100
33,43,57,1900
41,3,56,2400
100,25,50,2000
77,36,67,1000
93,45,62,0
41,24,64,2700
39,8,54,1500
80,16,60,2700
56,15,70,600
47,26,64,2500
76,44,79,2700
81,38,58,1900
103,7,50,3300
82,51,50,2400
65,22,72,1400
97,13,61,2600
50,13,79,3300
104,18,73,3300
60,17,80,3100
45,19,59,4000
58,49,77,3400
46,35,76,1600
15,24,66,1300
51,15,79,2800
11,35,68,1500
88,30,57,900
73,17,58,1000
35,2,59,3300
30,42,75,0
80,11,66,1600
19,13,62,200
67,41,66,3900
109,18,68,2900
63,6,60,2800
80,52,74,0
109,20,62,2400
61,4,76,2700
44,51,73,3900
12,29,80,800
85,36,61,700
10,12,71,300
29,36,54,700
83,33,72,3100
109,31,80,1400
16,13,56,4000
65,9,79,800
48,31,52,500
109,11,79,1400
31,31,66,1500
28,16,78,2300
41,24,71,1100
106,11,66,1200
70,36,50,500
56,14,61,1100
65,36,68,3600
103,46,77,2900
69,14,72,500
15,11,73,4000
100,33,56,2400
36,36,61,1400
65,22,51,1700
63,42,58,1200
21,21,67,2800
10,22,60,600
69,19,51,300
89,47,56,3300
12,38,61,0
20,12,74,3200
99,18,75,600
55,40,51,3300
88,11,54,1100
59,31,75,800
81,43,66,1600
39,50,63,2700
36,20,67,2500
22,7,71,4000
35,47,51,3000
52,39,67,3500
84,9,53,2400
79,1,69,2900
12,18,60,2300
89,15,71,800
28,17,51,800
109,52,65,2000
96,32,51,700
28,33,55,3700
43,51,69,1200
106,9,73,1900
45,18,55,1000
19,30,50,400
70,23,63,3600
58,14,68,4000
20,29,57,3600
106,26,78,3900
59,27,73,1200
60,41,61,2000
15,21,59,200
84,42,77,1700
101,48,63,2200
80,31,65,2900
35,11,56,1500
74,52,57,3800
64,52,66,2400
78,12,79,2900
101,49,66,2300
12,16,56,1100
16,15,50,600
54,36,57,2700
84,30,80,1000
30,11,77,2000
65,5,73,2500
108,17,55,300
47,3,62,2500
32,6,53,700
85,25,74,500
26,37,71,3200
78,10,50,3000
96,16,79,3100
44,49,78,100
96,13,68,2100
17,10,78,1100
57,5,76,1100
74,12,78,0
51,31,52,700
55,52,71,0
28,41,71,2900
73,39,67,3500
108,33,75,2400
107,12,76,2400
38,31,53,2500
64,21,79,3400
63,9,76,3800
13,42,67,3000
17,6,52,3800
24,4,51,1800
46,25,66,2800
44,30,69,1500
24,16,70,4000
58,24,80,2900
78,21,75,3400
66,19,76,1600
59,35,78,500
60,3,74,2000
38,49,78,3300
76,38,72,3700
37,35,77,500
64,20,61,2200
15,7,71,1700
34,28,76,1000
65,25,74,3900
27,49,59,2800
65,38,78,3600
101,13,55,400
101,24,54,2800
103,42,64,0
89,14,74,1300
85,24,77,1400
97,33,65,600
41,47,68,800
106,42,52,3500
28,8,59,2700
22,8,53,2400
24,35,69,2800
53,21,75,300
33,30,71,1100
92,24,59,2600
28,51,59,1700
38,13,79,3800
22,18,51,1600
98,16,56,2500
21,30,74,2900
41,12,78,2300
37,48,66,3400
45,9,78,1600
81,9,63,400
78,32,53,1000
40,36,62,300
45,40,67,3400
40,4,72,100
92,15,78,3400
35,18,80,1900
30,22,61,3900
80,7,51,1300
85,47,57,1200
81,29,61,2000
10,18,76,2100
88,52,53,2200
62,32,66,2500
109,42,79,3100
35,37,77,2600
65,14,61,1200
71,25,65,3000
65,13,54,3000
71,31,53,2300
96,36,80,1300
92,12,70,2600
99,26,56,1300
12,31,54,2900
72,7,66,400
63,21,73,2700
30,46,64,1800
88,10,53,4000
84,33,67,400
17,35,55,2700
65,51,78,1500
11,36,70,3900
92,25,75,1100
48,5,78,800
55,11,58,1100
64,12,69,2600
32,33,79,1000
28,35,70,2800
56,17,71,3400
83,20,54,700
19,45,63,2200
10,41,56,500
67,48,77,0
76,29,52,3100
29,5,50,1700
64,32,78,2000
10,40,64,1400
86,13,60,3000
88,50,62,4000
94,40,78,3200
60,44,75,1000
80,18,80,1200
28,33,59,2700
